Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 131 NORTHAMPTON COUNTY,0201,201 - PRECINCT 2-1,"1,900",96,"1,996",27,9,1,5,"9,596",546,"10,142",108,32,13,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 131 NORTHAMPTON COUNTY,0301,301 - PRECINCT 3-1,"1,751",119,"1,870",20,3,1,5,"9,596",546,"10,142",108,32,13,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 131 NORTHAMPTON COUNTY,0401,401 - PRECINCT 4-1,"1,927",85,"2,012",12,4,3,5,"9,596",546,"10,142",108,32,13,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 131 NORTHAMPTON COUNTY,0501,501 - PRECINCT 5-1,"1,759",107,"1,866",17,2,4,5,"9,596",546,"10,142",108,32,13,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 133 NORTHUMBERLAND COUNTY,0101,101 - 1A,"1,834",77,"1,911",10,7,6,5,"10,267",516,"10,783",97,22,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 133 NORTHUMBERLAND COUNTY,0201,201 - 2A,"1,966",94,"2,060",10,2,2,5,"10,267",516,"10,783",97,22,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 133 NORTHUMBERLAND COUNTY,0301,301 - 3A,"1,896",93,"1,989",18,,2,5,"10,267",516,"10,783",97,22,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 133 NORTHUMBERLAND COUNTY,0401,401 - 4A,"2,205",128,"2,333",31,8,3,5,"10,267",516,"10,783",97,22,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 133 NORTHUMBERLAND COUNTY,0501,501 - 5A,"2,366",124,"2,490",28,5,4,5,"10,267",516,"10,783",97,22,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0101,101 - PRECINCT 1-1,"1,590",75,"1,665",13,2,,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0201,201 - PRECINCT 2-1,"2,049",122,"2,171",44,1,,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0301,301 - PRECINCT 3-1,"1,509",87,"1,596",25,1,2,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0302,302 - PRECINCT 3-2,436,18,454,3,,,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0401,401 - PRECINCT 4-1,"1,165",112,"1,277",13,1,,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0402,402 - PRECINCT 4-2,754,38,792,8,,,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 135 NOTTOWAY COUNTY,0501,501 - PRECINCT 5-1,"1,900",148,"2,048",55,2,3,7,"9,403",600,"10,003",161,7,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0101,101 - ONE WEST,"2,640",77,"2,717",18,9,,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0102,102 - ONE EAST,"1,949",64,"2,013",16,2,7,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0103,103 - ONE TOWN,"1,085",47,"1,132",9,,1,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0201,201 - TWO WEST,"2,619",82,"2,701",32,1,2,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0202,202 - TWO EAST,"3,133",125,"3,258",59,5,,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0301,301 - THREE WEST,603,26,629,3,1,,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0302,302 - THREE EAST,"1,572",56,"1,628",12,1,2,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0303,303 - THREE TOWN,"3,062",181,"3,243",37,10,5,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0401,401 - FOUR WEST,"3,120",144,"3,264",52,3,2,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0402,402 - FOUR EAST,"2,879",153,"3,032",87,2,2,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0501,501 - FIVE SOUTH,"2,893",170,"3,063",41,9,9,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 137 ORANGE COUNTY,0502,502 - FIVE NORTH,"3,447",173,"3,620",54,15,11,12,"29,002","1,298","30,300",420,58,41,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 139 PAGE COUNTY,0101,101 - WEST LURAY,"3,521",130,"3,651",14,5,4,5,"17,329",579,"17,908",128,27,15,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 139 PAGE COUNTY,0201,201 - EAST LURAY,"3,515",143,"3,658",36,8,1,5,"17,329",579,"17,908",128,27,15,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 139 PAGE COUNTY,0301,301 - MARKSVILLE,"3,827",120,"3,947",32,10,7,5,"17,329",579,"17,908",128,27,15,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 139 PAGE COUNTY,0401,401 - NEWPORT,"3,141",86,"3,227",19,2,1,5,"17,329",579,"17,908",128,27,15,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 139 PAGE COUNTY,0501,501 - SHENANDOAH,"3,325",100,"3,425",27,2,2,5,"17,329",579,"17,908",128,27,15,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0101,101 - ARARAT,912,36,948,7,,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0102,102 - CLAUDVILLE,801,13,814,6,2,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0103,103 - WILLIS GAP,938,40,978,3,2,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0201,201 - DRY POND,632,18,650,4,1,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0202,202 - PATRICK SPRINGS,"1,067",25,"1,092",8,1,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0203,203 - RUSSELL CREEK,987,37,"1,024",4,,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0301,301 - CRITZ/STELLA,"1,708",72,"1,780",14,,1,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0302,302 - LIBERTY,938,20,958,11,,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0401,401 - MEADOWS OF DAN,"1,057",36,"1,093",8,6,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0402,402 - STUART FAIRGROUNDS,803,50,853,7,,1,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0403,403 - STUART COMMUNITY,600,27,627,3,,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0502,502 - ELAMSVILLE,"1,290",33,"1,323",9,1,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 141 PATRICK COUNTY,0503,503 - WOOLWINE,"1,295",32,"1,327",11,2,,13,"13,028",439,"13,467",95,15,2,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0103,103 - TWIN SPRINGS,"3,419",114,"3,533",28,5,3,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0105,105 - CHATHAM,"1,044",84,"1,128",7,5,2,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0106,106 - TUNSTALL,"1,526",79,"1,605",12,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0108,108 - WEST BLAIRS,888,29,917,8,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0201,201 - CALLANDS,"1,309",39,"1,348",9,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0202,202- BEARSKIN,828,33,861,7,1,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0204,204 - SANDY LEVEL,965,30,995,11,2,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0206,206 - CLIMAX,969,25,994,6,1,1,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0207,207 - GRETNA,"2,129",96,"2,225",22,2,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0301,301 - CENTRAL,"1,496",69,"1,565",18,1,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0305,305 - RICEVILLE,"1,072",42,"1,114",9,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0307,307 - EAST BLAIRS,"1,841",107,"1,948",19,,2,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0308,308 - MT AIRY,961,34,995,9,3,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0309,309 - EAST GRETNA,763,34,797,9,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0402,402 - KEELING,"1,406",37,"1,443",6,1,3,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0404,404 - KENTUCK,"2,514",74,"2,588",20,2,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0405,405 - RINGGOLD,"2,853",89,"2,942",23,,6,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0501,501 - HURT,"2,421",91,"2,512",33,1,1,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0502,502 - MOTLEY SYCAMORE,"2,923",82,"3,005",18,1,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0503,503 - RENAN,"1,012",19,"1,031",11,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0603,603 - STONY MILL,"1,805",63,"1,868",21,1,2,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0604,604 - SWANSONVILLE,"1,033",34,"1,067",6,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0605,605 - WHITMELL,"1,389",51,"1,440",14,2,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0606,606 - BROSVILLE,"1,510",67,"1,577",13,1,3,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0607,607 - DRY FORK,593,15,608,4,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0702,702 - BACHELORS HALL,"1,766",89,"1,855",19,1,1,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0703,703 - FERRY ROAD,439,37,476,4,,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0704,704 - MT HERMON,"2,807",97,"2,904",27,2,2,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 143 PITTSYLVANIA COUNTY,0705,705 - MT CROSS,"1,415",68,"1,483",16,2,,29,"45,096","1,728","46,824",409,34,26,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0101,101 - SUBLETTS,"2,406",65,"2,471",31,7,1,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0102,102 - MANAKIN,"1,951",57,"2,008",11,3,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0103,103 - FLAT ROCK,998,34,"1,032",7,1,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0201,201 - POWHATAN STATION,"2,028",57,"2,085",25,4,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0202,202 - GRACELAND,"2,639",74,"2,713",30,7,1,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0301,301 - BETHESDA,"2,798",76,"2,874",26,8,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0302,302 - LEE'S LANDING,"2,451",80,"2,531",29,11,1,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0401,401 - POWHATAN COURTHOUSE,"3,565",103,"3,668",35,14,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0402,402 - MT ZION ,"1,490",42,"1,532",16,2,1,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0501,501 - SMITH CROSS ROADS,"2,147",59,"2,206",22,7,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0502,502 - PINEVILLE,"1,140",36,"1,176",20,2,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 145 POWHATAN COUNTY,0503,503 - TOBACCOVILLE,"1,141",29,"1,170",23,1,,12,"24,754",712,"25,466",275,67,4,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0101,101 - FARMVILLE,"1,816",116,"1,932",24,5,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0201,201 - LOCKETT,"2,060",94,"2,154",13,2,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0301,301 - LEIGH,"1,486",51,"1,537",16,1,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0302,302 - MT PLEASANT,729,35,764,7,,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0401,401 - HAMPDEN,"1,477",107,"1,584",17,3,2,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0501,501 - DARLINGTON HTS,980,44,"1,024",11,1,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0502,502 - BUFFALO HTS,690,50,740,8,2,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0601,601 - PROSPECT,"2,068",107,"2,175",24,2,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0701,701 - WEST END,"1,324",92,"1,416",12,5,1,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 147 PRINCE EDWARD COUNTY,0801,801 - CENTER,884,111,995,9,1,,10,"13,514",807,"14,321",141,22,3,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0101,101 - RICHARD BLAND,"1,396",73,"1,469",25,1,2,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0102,102 - TEMPLETON,"3,931",110,"4,041",93,4,2,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0103,103 - UNION BRANCH,"2,390",86,"2,476",62,4,2,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0104,104 - RIVES,"2,067",701,"2,768",938,6,2,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0105,105 - HARRISON,950,23,973,8,,1,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0201,201 - BLAND,"3,997",190,"4,187",138,7,1,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0202,202 - BLACKWATER,"2,696",114,"2,810",55,1,,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0203,203 - BRANDON,931,25,956,22,2,,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0204,204 - COURTS,"3,088",213,"3,301",192,7,3,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 149 PRINCE GEORGE COUNTY,0205,205 - JEFFERSON PARK,"3,088",680,"3,768",915,9,4,10,"24,534","2,215","26,749","2,448",41,17,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 153 PRINCE WILLIAM COUNTY,0101,101 - BRENTSVILLE,"3,093",166,"3,259",60,2,2,103,"306,197","28,683","334,880","8,948","1,789",299,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 153 PRINCE WILLIAM COUNTY,0102,102 - CEDAR POINT,"2,722",169,"2,891",57,11,2,103,"306,197","28,683","334,880","8,948","1,789",299,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 153 PRINCE WILLIAM COUNTY,0103,103 - GLENKIRK,"3,749",302,"4,051",71,29,4,103,"306,197","28,683","334,880","8,948","1,789",299,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 153 PRINCE WILLIAM COUNTY,0104,104 - NOKESVILLE,"3,983",293,"4,276",86,20,3,103,"306,197","28,683","334,880","8,948","1,789",299,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 153 PRINCE WILLIAM COUNTY,0105,105 - PINEY BRANCH,"3,157",241,"3,398",62,25,3,103,"306,197","28,683","334,880","8,948","1,789",299,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
